Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,323.140015,333.559998,321.239990,322.420013,303.985382,161088400
2020-02-25,323.940002,324.609985,311.690002,312.649994,294.773956,218913200
2020-02-26,314.179993,318.109985,310.700012,311.500000,293.689697,194773800
2020-02-27,305.459991,311.559998,297.510010,297.510010,280.499634,284353500
2020-02-28,288.700012,297.890015,285.540009,296.260010,279.321075,384975800
2020-03-02,298.209991,309.160004,294.459991,309.089996,291.417480,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,283.073486,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,294.971924,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,285.166534,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,280.452454,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,258.550659,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,271.929352,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,258.673218,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,233.924103,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,253.921402,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,226.136368,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,238.345932,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,226.277771,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,226.758606,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,216.986649,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,211.438675,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,230.595703,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,234.047745,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,247.713776,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,240.335495,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,248.140579,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,244.441879,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,233.440826,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,238.827560,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,235.375473,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,251.184753,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,251.440857,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,259.881378,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,263.836121,189999200
2020-04-13,277.140015,277.510010,271.410004,275.660004,261.427246,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,269.137390,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,263.418732,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,264.689545,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,271.840302,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,267.050964,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,258.942535,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,264.689545,92951600
2020-04-23,280.489990,283.940002,278.750000,279.079987,264.670593,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,268.359741,85063200
2020-04-27,285.119995,288.269989,284.619995,287.049988,272.229156,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,270.977295,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,278.071075,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,275.482025,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,268.188995,125180000
2020-05-04,280.739990,283.899994,279.130005,283.570007,268.928802,80873200
2020-05-05,286.640015,289.250000,283.709991,286.190002,271.413544,79569900
2020-05-06,288.040009,288.459991,283.779999,284.250000,269.573700,73632600
2020-05-07,287.750000,289.779999,287.130005,287.679993,272.826569,75250400
2020-05-08,291.089996,292.950012,289.859985,292.440002,277.340820,76452400
2020-05-11,290.339996,294.000000,289.880005,292.500000,277.397736,79514200
2020-05-12,293.790009,294.239990,286.519989,286.670013,271.868713,95870800
2020-05-13,286.059998,287.190002,278.959991,281.600006,267.060425,144721100
2020-05-14,278.950012,285.109985,272.989990,284.970001,270.256470,121977900
2020-05-15,282.369995,286.329987,281.339996,286.279999,271.498810,111146300
2020-05-18,293.049988,296.750000,292.700012,295.000000,279.768616,119703800
2020-05-19,294.350006,296.209991,291.950012,291.970001,276.895081,95189300
2020-05-20,295.820007,297.869995,295.570007,296.929993,281.598969,85861700
2020-05-21,296.790009,297.670013,293.690002,294.880005,279.654846,78293900
2020-05-22,294.570007,295.630005,293.220001,295.440002,280.185883,63958200
2020-05-26,301.929993,302.190002,295.459991,299.079987,283.637909,88951400
2020-05-27,302.119995,303.570007,296.869995,303.529999,287.858185,104817400
2020-05-28,304.649994,306.839996,302.239990,302.970001,287.327087,90405200
2020-05-29,302.459991,304.959991,299.470001,304.320007,288.607391,119090800
2020-06-01,303.619995,306.209991,303.059998,305.549988,289.773926,55758300
2020-06-02,306.549988,308.130005,305.100006,308.079987,292.173218,74267200
2020-06-03,310.239990,313.220001,309.940002,312.179993,296.061615,92567600
2020-06-04,311.109985,313.000000,309.079987,311.359985,295.283905,75794400
2020-06-05,317.230011,321.269989,317.160004,319.339996,302.851898,150524700
2020-06-08,320.220001,323.410004,319.630005,323.200012,306.512604,73641200
2020-06-09,320.299988,323.279999,319.359985,320.790009,304.227142,77479200
2020-06-10,321.420013,322.390015,318.220001,319.000000,302.529480,95000800
2020-06-11,311.459991,312.149994,300.010010,300.609985,285.088959,209243600
2020-06-12,308.239990,309.079987,298.600006,304.209991,288.503082,194678900
2020-06-15,298.019989,308.279999,296.739990,307.049988,291.196472,135782700
2020-06-16,315.480011,315.640015,307.670013,312.959991,296.801331,137627500
2020-06-17,314.070007,314.390015,310.859985,311.660004,295.568451,83398900
2020-06-18,310.010010,312.299988,309.510010,311.779999,295.682220,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,293.992432,135549600
2020-06-22,307.989990,311.049988,306.750000,310.619995,295.878418,74649400
2020-06-23,313.489990,314.500000,311.609985,312.049988,297.240540,68471200
2020-06-24,309.839996,310.510010,302.100006,304.089996,289.658356,132813500
2020-06-25,303.470001,307.640015,301.279999,307.350006,292.763611,89468000
2020-06-26,306.160004,306.390015,299.420013,300.049988,285.809998,127961000
2020-06-29,301.410004,304.609985,298.929993,304.459991,290.010773,79773300
2020-06-30,303.989990,310.200012,303.820007,308.359985,293.725739,113394800
2020-07-01,309.570007,311.890015,309.070007,310.519989,295.783234,72396500
2020-07-02,314.239990,315.700012,311.510010,312.230011,297.412048,69344200
2020-07-06,316.369995,317.679993,315.559998,317.049988,302.003357,61713800
2020-07-07,315.380005,317.519989,313.369995,313.779999,298.888489,82910000
2020-07-08,314.609985,316.299988,312.700012,316.179993,301.174561,54638600
2020-07-09,316.839996,317.100006,310.679993,314.380005,299.459961,83354200
2020-07-10,314.309998,317.880005,312.760010,317.589996,302.517609,57550400
2020-07-13,320.130005,322.709991,314.130005,314.839996,299.898193,102997500
2020-07-14,313.299988,319.760010,312.000000,318.920013,303.784576,93657000
2020-07-15,322.410004,323.040009,319.269989,321.850006,306.575439,87196500
2020-07-16,319.790009,321.279999,319.089996,320.790009,305.565857,54622500
2020-07-17,321.880005,322.570007,319.739990,321.720001,306.451691,62774900
2020-07-20,321.429993,325.130005,320.619995,324.320007,308.928223,56308800
2020-07-21,326.450012,326.929993,323.940002,325.010010,309.585541,57292200
2020-07-22,324.619995,327.200012,324.500000,326.859985,311.347748,57792900
2020-07-23,326.470001,327.230011,321.480011,322.959991,307.632843,75738000
2020-07-24,320.950012,321.989990,319.250000,320.880005,305.651520,73766600
2020-07-27,321.630005,323.410004,320.769989,323.220001,307.880463,48293000
2020-07-28,322.429993,323.640015,320.850006,321.170013,305.927795,57495000
2020-07-29,322.119995,325.730011,322.079987,325.119995,309.690338,48454200
2020-07-30,321.899994,324.410004,319.640015,323.959991,308.585358,61861700
2020-07-31,325.899994,326.630005,321.329987,326.519989,311.023834,84986800
2020-08-03,328.320007,329.619995,327.730011,328.790009,313.186157,53077900
2020-08-04,327.859985,330.059998,327.859985,330.059998,314.395874,41917900
2020-08-05,331.470001,332.390015,331.179993,332.109985,316.348572,42697700
2020-08-06,331.480011,334.459991,331.130005,334.329987,318.463165,43679400
2020-08-07,333.279999,334.880005,332.299988,334.570007,318.691772,57308300
2020-08-10,335.059998,335.769989,332.959991,335.570007,319.644318,44282100
2020-08-11,336.850006,337.540009,332.010010,332.799988,317.005829,69601100
2020-08-12,335.440002,338.279999,335.410004,337.440002,321.425659,53774400
2020-08-13,336.609985,338.250000,335.829987,336.829987,320.844574,41816100
2020-08-14,336.410004,337.420013,335.619995,336.839996,320.854065,47260400
2020-08-17,337.940002,338.339996,336.850006,337.910004,321.873291,35481000
2020-08-18,338.339996,339.100006,336.609985,338.640015,322.568665,38733900
2020-08-19,339.049988,339.609985,336.619995,337.230011,321.225555,68054200
2020-08-20,335.359985,338.799988,335.220001,338.279999,322.225708,42207800
2020-08-21,337.920013,339.720001,337.549988,339.480011,323.368835,55106600
2020-08-24,342.119995,343.000000,339.450012,342.920013,326.645538,48588700
2020-08-25,343.529999,344.209991,342.269989,344.119995,327.788544,38463400
2020-08-26,344.760010,347.859985,344.170013,347.570007,331.074890,50790200
2020-08-27,348.510010,349.899994,346.529999,348.329987,331.798798,58034100
2020-08-28,349.440002,350.720001,348.149994,350.579987,333.942017,48588900
2020-08-31,350.350006,351.299988,349.059998,349.309998,332.732300,66099200
2020-09-01,350.209991,352.709991,349.239990,352.600006,335.866150,54908700
2020-09-02,354.670013,358.750000,353.429993,357.700012,340.724091,69540000
2020-09-03,355.869995,356.380005,342.589996,345.390015,328.998322,148011100
2020-09-04,346.130005,347.829987,334.869995,342.570007,326.312164,139156300
2020-09-08,336.709991,342.640015,332.880005,333.209991,317.396362,114465300
2020-09-09,337.549988,342.459991,336.609985,339.790009,323.664093,91462300
2020-09-10,341.820007,342.529999,332.850006,333.890015,318.044098,90569500
2020-09-11,335.820007,336.970001,331.000000,334.059998,318.206024,84680200
2020-09-14,337.489990,340.380005,334.220001,338.459991,322.397217,65605700
2020-09-15,341.119995,342.019989,338.470001,340.170013,324.026123,52920900
2020-09-16,341.510010,343.059998,338.519989,338.820007,322.740173,82096000
2020-09-17,333.559998,337.700012,332.989990,335.839996,319.901550,91523300
2020-09-18,335.369995,335.489990,327.970001,330.649994,316.218628,105877900
2020-09-21,325.700012,327.130005,321.730011,326.970001,312.699249,99450800
2020-09-22,328.570007,330.899994,325.859985,330.299988,315.883911,63612100
2020-09-23,330.899994,331.200012,322.100006,322.640015,308.558228,93112200
2020-09-24,321.220001,326.799988,319.799988,323.500000,309.380676,76681300
2020-09-25,322.579987,329.579987,321.640015,328.730011,314.382477,71069400
2020-09-28,333.220001,334.959991,332.149994,334.190002,319.604126,64584600
2020-09-29,333.970001,334.769989,331.619995,332.369995,317.863556,51304000
2020-09-30,333.089996,338.290009,332.880005,334.890015,320.273560,104081100
2020-10-01,337.690002,338.739990,335.010010,337.040009,322.329742,88698700
2020-10-02,331.700012,337.010010,331.190002,333.839996,319.269379,89431100
2020-10-05,336.059998,339.959991,336.010010,339.760010,324.931030,45713100
2020-10-06,339.910004,342.170013,334.380005,334.929993,320.311798,90128900
2020-10-07,338.119995,341.630005,338.089996,340.760010,325.887390,56999600
2020-10-08,342.850006,343.850006,341.859985,343.779999,328.775574,45242500
2020-10-09,345.559998,347.350006,344.890015,346.850006,331.711609,59528600
2020-10-12,349.589996,354.019989,349.059998,352.429993,337.047974,80388500
2020-10-13,352.279999,352.470001,349.089996,350.130005,334.848358,73255500
2020-10-14,350.750000,351.929993,347.140015,347.929993,332.744385,57727900
2020-10-15,343.709991,348.019989,343.130005,347.500000,332.333221,60357700
2020-10-16,348.959991,350.750000,347.100006,347.290009,332.132385,89501900
2020-10-19,348.649994,349.329987,341.040009,342.010010,327.082794,68425600
2020-10-20,343.459991,346.880005,342.640015,343.380005,328.393005,60051900
2020-10-21,343.329987,345.670013,342.399994,342.730011,327.771362,63575000
2020-10-22,342.959991,345.239990,340.649994,344.609985,329.569275,55399300
2020-10-23,345.929993,345.989990,343.130005,345.779999,330.688263,49143900
2020-10-26,342.130005,342.980011,335.619995,339.390015,324.577179,91473000
2020-10-27,339.760010,340.119995,337.989990,338.220001,323.458191,65994100
2020-10-28,332.100006,338.250000,326.130005,326.660004,312.402802,127094300
2020-10-29,326.910004,333.399994,325.089996,329.980011,315.577911,90597700
2020-10-30,328.279999,329.690002,322.600006,326.540009,312.288055,120287300
2020-11-02,330.200012,332.359985,327.239990,330.200012,315.788300,86068300
2020-11-03,333.690002,338.250000,330.290009,336.029999,321.363831,93294200
2020-11-04,340.859985,347.940002,339.589996,343.540009,328.546051,126959700
2020-11-05,349.239990,352.190002,348.859985,350.239990,334.953613,82039700
2020-11-06,349.929993,351.510010,347.649994,350.160004,334.877045,74973000
2020-11-09,363.970001,364.380005,354.059998,354.559998,339.085083,172304200
2020-11-10,353.489990,355.179993,350.510010,354.040009,338.587769,85552000
2020-11-11,356.399994,357.559998,355.059998,356.670013,341.102966,58649000
2020-11-12,355.579987,356.720001,351.260010,353.209991,337.794006,67546200
2020-11-13,355.269989,358.899994,354.709991,358.100006,342.470551,62892200
2020-11-16,360.980011,362.779999,359.589996,362.570007,346.745422,74541100
2020-11-17,359.970001,361.920013,358.339996,360.619995,344.880585,66111000
2020-11-18,360.910004,361.500000,356.239990,356.279999,340.729950,70591300
2020-11-19,355.600006,358.179993,354.149994,357.779999,342.164490,59940900
2020-11-20,357.500000,357.720001,355.250000,355.329987,339.821411,70417300
2020-11-23,357.279999,358.820007,354.869995,357.459991,341.858521,63230600
2020-11-24,360.209991,363.809998,359.290009,363.220001,347.367096,62415900
2020-11-25,363.130005,363.160004,361.480011,362.660004,346.831604,45330900
2020-11-27,363.839996,364.179993,362.579987,363.670013,347.797455,28514100
2020-11-30,362.829987,363.119995,359.170013,362.059998,346.257690,83872700
2020-12-01,365.570007,367.679993,364.929993,366.019989,350.044861,74231400
2020-12-02,364.820007,366.959991,364.200012,366.790009,350.781281,45927000
2020-12-03,366.679993,368.190002,365.500000,366.690002,350.685669,62882000
2020-12-04,367.320007,369.850006,367.220001,369.850006,353.707794,50749900
2020-12-07,369.019989,369.619995,367.720001,369.089996,352.980896,48944300
2020-12-08,367.720001,370.779999,367.670013,370.170013,354.013794,42458900
2020-12-09,370.880005,371.049988,365.950012,366.850006,350.838654,74098300
2020-12-10,365.369995,367.859985,364.429993,366.730011,350.723938,57735400
2020-12-11,364.899994,366.739990,363.260010,366.299988,350.312653,57698600
2020-12-14,368.640015,369.799988,364.470001,364.660004,348.744263,69216200
2020-12-15,367.399994,369.589996,365.920013,369.589996,353.459015,63865300
2020-12-16,369.820007,371.160004,368.869995,370.170013,354.013794,58420500
2020-12-17,371.940002,372.459991,371.049988,372.239990,355.993408,64119500
2020-12-18,370.970001,371.149994,367.019989,369.179993,354.571960,136542300
2020-12-21,364.970001,378.459991,362.029999,367.859985,353.304169,96386700
